Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IN3.bam
YCL064C	110
YCR028C	74
YCR082W	26
YCL061C	6
YCL073C	2
YCR013C	325
YCR090C	21
YCR084C	8
YCR050C	0
YCR099C	3
YCL066W	4
snR189	1492
YCR095C	8
YCR068W	9
YCL017C	158
YCL058C	3
YCL014W	18
YCL050C	27
YCR067C	27
YCR047C	25
YCR044C	88
YCR026C	29
YCR093W	99
YCR012W	15847
YCR075C	30
YCL043C	227
YCL025C	45
YCL067C	5
YCR023C	20
YCR010C	0
YCL056C	0
YCR081W	10
YCR018C-A	5
YCR030C	11
YCL027W	15
YCL051W	9
YCL038C	32
YCR027C	9
YCL001W-A	0
YCR016W	7
YCL054W	45
YCR105W	1
YCR024C-A	46
YCL020W	0
YCL019W	23
RUF22	0
YFL031C-A	34
YFL026W	1
YFR027W	1
YFR052W	30
YFL064C	0
YFL015C	0
YFL011W	0
YFR017C	0
YFL018C	80
YFL032W	1
YFR036W	0
YFR006W	98
YFR021W	4
tK(CUU)F	1
YFL034W	10
YFL012W-A	0
YFL024C	9
YFL013C	6
RUF23	0
YFL046W	4
YFR014C	12
YFL056C	5
YFL041W-A	0
YFR055W	77
YFR013W	19
YFR049W	20
YFL050C	12
YFR044C	135
YFR032C-B	0
YFR034W-A	2
tP(UGG)F	10
YFR009W	292
tA(AGC)F	0
YFL045C	840
YFL068W	0
YFR018C	8
YFR034C	7
YFR029W	0
YFL003C	1
YFR041C	13
YFL059W	9
YFL062W	24
YFR026C	1
YFL014W	11
YFL066C	8
YFL047W	35
YFR032C-A	372
YFR056C	0
RUF20	1
YFL044C	17
YFR011C	4
YFR022W	13
YFR047C	112
tF(GAA)F	0
YFL051C	0
YFL054C	3
YFR036W-A	0
YFR024C-A	105
YFR045W	1
YFR002W	57
YFL012W	0
YFL033C	18
YFL021W	2
YFL008W	19
YFL019C	0
YFR005C	16
YFL022C	100
YFL028C	42
YFL052W	1
YFR008W	1
YFL002C	28
YFL055W	9
YFL034C-B	1
YFR023W	0
YFR001W	15
YFL023W	9
YFL020C	0
tY(GUA)F2	1
YFL067W	0
YFR031C-A	2381
YFL010C	59
tN(GUU)F	2
YFL053W	0
YFR030W	45
YFR003C	7
YFL039C	1141
YFL029C	10
YFL030W	7
YFL058W	0
YFL016C	26
YFR040W	25
YFL041W	66
tS(GCU)F	4
tG(GCC)F1	1
YFL036W	40
YFR053C	9
YFL048C	111
YFL015W-A	0
YFR057W	0
YFR046C	5
YFL037W	197
YFL061W	1
YFL017C	4
YFR012W	0
YFL034C-A	16
YFR010W	64
YFL040W	0
YFR020W	2
YFR038W	36
YFR012W-A	0
YFL031W	2777
YFL017W-A	3
YFL005W	131
YFR019W	11
YFL042C	9
YFR042W	31
YFR050C	73
YFR007W	3
YFL065C	6
YFL038C	103
YFR015C	17
tG(GCC)F2	1
YFR009W-A	0
YFL060C	3
YFR043C	3
YFL049W	13
YFR052C-A	1
RUF21	0
YFR028C	13
YFR010W-A	0
YFR051C	28
YFR016C	9
YFR032C	0
YFL001W	11
YFR037C	53
YFL013W-A	0
YFL063W	0
YFR025C	34
YFL025C	27
YFR054C	1
YFR033C	6
YFR031C	25
YFL021C-A	0
YFL010W-A	5
YFR039C	30
YFL027C	5
YFL007W	191
YFL004W	182
YFR048W	13
YFR035C	1
tY(GUA)F1	1
YFL009W	35
YFR004W	56
YFL002W-B	0
YFL002W-A	18
YAL037W	0
YAL016W	128
YAL003W	1292
YAL053W	43
YAL031W-A	0
YAL019W	31
YAL024C	9
YAL034W-A	1
YAL064W-B	2
YAL018C	0
YAL037C-A	0
YAL056C-A	1
tL(CAA)A	8
YAL048C	9
YAL025C	17
YAR064W	0
YAL031C	5
YAR075W	4
YAL063C-A	0
tP(UGG)A	14
tA(UGC)A	1
YAL023C	126
YAL062W	7
YAR061W	1
YAL026C	100
YAL014C	11
YAL034C-B	0
YAR035W	3
YAL010C	5
YAL042W	268
YAL038W	3688
YAR003W	22
YAL045C	0
YAR007C	51
YAL030W	1
YAR027W	18
YAL055W	1
YAL060W	50
YAL017W	63
YAR018C	0
YAL069W	0
YAL063C	1
YAL046C	13
YAR020C	0
snR18	24
YAR050W	4
YAL016C-B	0
YAR019C	6
YAR029W	1
YAR002W	24
YAL039C	6
YAR030C	1
YAR047C	1
YAL022C	79
YAL011W	2
YAL001C	28
YAL056W	32
YAL066W	0
YAL013W	2
YAL047W-A	0
YAL016C-A	0
YAL064W	0
YAR071W	7
YAR033W	5
YAR069C	0
YAR019W-A	0
YAR070C	0
YAL054C	3
YAL067C	0
YAL059W	26
YAL005C	1333
YAL068W-A	0
YAL035W	260
YAL008W	11
YAL020C	16
YAL032C	4
YAL015C	7
YAL028W	2
YAL042C-A	8
YAL065C	0
YAL009W	7
YAR014C	23
YAL037C-B	36
YAR053W	0
YAL036C	69
YAL059C-A	1
YAL002W	17
YAL021C	30
tS(AGA)A	1
YAL061W	1
YAR023C	1
YAL034C	0
YAL026C-A	2
YAR002C-A	300
YAL004W	13
YAR008W	11
YAL067W-A	0
YAL049C	40
YAR060C	0
YAL047C	1
YAL029C	84
YAR031W	3
YAL027W	0
YAR073W	19
YAL033W	10
YAR015W	52
YAL044W-A	8
YAL041W	12
YAL019W-A	1
YAR035C-A	0
YAL068C	0
YAR042W	11
YAL051W	14
YAL043C	12
YAR066W	0
YAL044C	135
YAR068W	0
YAL058W	37
YAL012W	14
YAL064C-A	0
YAR028W	26
HRA1	1
YAL007C	92
YAL040C	1
YAR010C	32
YAR009C	66
tD(GUC)Q	0
Q0065	74
Q0080	0
Q0160	166
Q0070	4
Q0142	2
Q0275	1443
tR(ACG)Q2	0
tK(UUU)Q	1
Q0010	2
Q0255	48
tN(GUU)Q	2
Q0020	382
tE(UUC)Q	2
Q0140	6
Q0075	64
Q0250	619
Q0017	0
tC(GCA)Q	0
Q0144	0
tG(UCC)Q	0
Q0105	1042
tT(UGU)Q1	0
tM(CAU)Q2	0
Q0285	1
Q0143	1
Q0055	6684
Q0032	3
tY(GUA)Q	0
Q0115	14
Q0297	0
Q0130	184
tL(UAA)Q	0
tF(GAA)Q	0
Q0092	0
tW(UCA)Q	0
tT(UAG)Q2	0
tS(UGA)Q2	1
Q0110	94
Q0120	269
tH(GUG)Q	1
Q0050	8219
tA(UGC)Q	0
Q0085	391
Q0182	38
tM(CAU)Q1	0
tS(GCU)Q1	3
tV(UAC)Q	0
tQ(UUG)Q	3
tR(UCU)Q1	1
Q0060	80
Q0045	434
tP(UGG)Q	3
tI(GAU)Q	0
Q0158	370
