Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IN1.bam
YCL025C	11
YCL067C	10
YCR023C	10
YCR010C	0
YCL056C	0
YCR081W	4
YCR018C-A	0
YCR030C	5
YCL027W	4
YCL051W	1
YCL038C	3
YCR027C	3
YCL001W-A	0
YCR016W	7
YCL054W	20
YCR105W	0
YCR024C-A	17
YCL020W	0
YCL019W	6
RUF22	0
YFL031C-A	10
YFL026W	3
YFR027W	1
YFR052W	23
YFL064C	1
YFL015C	0
YFL011W	0
YFR017C	0
YFL018C	42
YFL032W	0
YFR036W	0
YFR006W	45
YFR021W	2
tK(CUU)F	0
YFL034W	4
YFL012W-A	0
YFL024C	5
YFL013C	5
RUF23	0
YFL046W	4
YFR014C	7
YFL056C	0
YFL041W-A	0
YFR055W	40
YFR013W	11
YFR049W	0
YFL050C	1
YFR044C	76
YFR032C-B	0
YFR034W-A	0
tP(UGG)F	1
YFR009W	59
tA(AGC)F	0
YFL045C	269
YFL068W	1
YFR018C	3
YFR034C	3
YFR029W	2
YFL003C	0
YFR041C	2
YFL059W	2
YFL062W	4
YFR026C	0
YFL014W	9
YFL066C	1
YFL047W	5
YFR032C-A	90
YFR056C	0
RUF20	1
YFL044C	4
YFR011C	6
YFR022W	3
YFR047C	28
tF(GAA)F	0
YFL051C	0
YFL054C	0
YFR036W-A	0
YFR024C-A	52
YFR045W	3
YFR002W	14
YFL012W	0
YFL033C	3
YFL021W	0
YFL008W	9
YFL019C	0
YFR005C	6
YFL022C	38
YFL028C	16
YFL052W	1
YFR008W	0
YFL002C	11
YFL055W	0
YFL034C-B	0
YFR023W	0
YFR001W	25
YFL023W	6
YFL020C	0
tY(GUA)F2	0
YFL067W	1
YFR031C-A	1020
YFL010C	30
tN(GUU)F	0
YFL053W	0
YFR030W	8
YFR003C	10
YFL039C	478
YFL029C	3
YFL030W	2
YFL058W	0
YFL016C	22
YFR040W	12
YFL041W	14
tS(GCU)F	2
tG(GCC)F1	0
YFL036W	14
YFR053C	5
YFL048C	41
YFL015W-A	0
YFR057W	0
YFR046C	2
YFL037W	111
YFL061W	1
YFL017C	4
YFR012W	0
YFL034C-A	16
YFR010W	31
YFL040W	0
YFR020W	2
YFR038W	16
YFR012W-A	0
YFL031W	628
YFL017W-A	1
YFL005W	39
YFR019W	5
YFL042C	3
YFR042W	6
YFR050C	43
YFR007W	3
YFL065C	0
YFL038C	48
YFR015C	2
tG(GCC)F2	0
YFR009W-A	0
YFL060C	1
YFR043C	1
YFL049W	8
YFR052C-A	1
RUF21	0
YFR028C	8
YFR010W-A	0
YFR051C	8
YFR016C	3
YFR032C	0
YFL001W	4
YFR037C	21
YFL013W-A	0
YFL063W	0
YFR025C	15
YFL025C	4
YFR054C	1
YFR033C	8
YFR031C	3
YFL021C-A	0
YFL010W-A	1
YFR039C	9
YFL027C	2
YFL007W	53
YFL004W	50
YFR048W	7
YFR035C	1
tY(GUA)F1	0
YFL009W	13
YFR004W	29
YFL002W-B	0
YFL002W-A	8
YAL037W	2
YAL016W	53
YAL003W	299
YAL053W	12
YAL031W-A	0
YAL019W	15
YAL024C	2
YAL034W-A	1
YAL064W-B	0
YAL018C	0
YAL037C-A	0
YAL056C-A	0
tL(CAA)A	0
YAL048C	1
YAL025C	8
YAR064W	0
YAL031C	3
YAR075W	3
YAL063C-A	0
tP(UGG)A	1
tA(UGC)A	1
YAL023C	22
YAL062W	5
YAR061W	0
YAL026C	16
YAL014C	8
YAL034C-B	0
YAR035W	1
YAL010C	1
YAL042W	47
YAL038W	2573
YAR003W	11
YAL045C	0
YAR007C	21
YAL030W	0
YAR027W	9
YAL055W	0
YAL060W	6
YAL017W	15
YAR018C	3
YAL069W	0
YAL063C	1
YAL046C	5
YAR020C	0
snR18	8
YAR050W	1
YAL016C-B	0
YAR019C	3
YAR029W	0
YAR002W	7
YAL039C	2
YAR030C	1
YAR047C	0
YAL022C	22
YAL011W	0
YAL001C	9
YAL056W	10
YAL066W	0
YAL013W	2
YAL047W-A	0
YAL016C-A	0
YAL064W	0
YAR071W	2
YAR033W	2
YAR069C	0
YAR019W-A	0
YAR070C	0
YAL054C	0
YAL067C	0
YAL059W	15
YAL005C	490
YAL068W-A	0
YAL035W	79
YAL008W	0
YAL020C	7
YAL032C	5
YAL015C	6
YAL028W	0
YAL042C-A	0
YAL065C	0
YAL009W	4
YAR014C	9
YAL037C-B	38
YAR053W	0
YAL036C	42
YAL059C-A	0
YAL002W	2
YAL021C	10
tS(AGA)A	0
YAL061W	1
YAR023C	1
YAL034C	0
YAL026C-A	1
YAR002C-A	73
YAL004W	3
YAR008W	0
YAL067W-A	0
YAL049C	15
YAR060C	0
YAL047C	2
YAL029C	14
YAR031W	1
YAL027W	3
YAR073W	8
YAL033W	2
YAR015W	18
YAL044W-A	3
YAL041W	5
YAL019W-A	0
YAR035C-A	0
YAL068C	0
YAR042W	9
YAL051W	3
YAL043C	7
YAR066W	0
YAL044C	47
YAR068W	0
YAL058W	5
YAL012W	12
YAL064C-A	0
YAR028W	7
HRA1	0
YAL007C	23
YAL040C	0
YAR010C	11
YAR009C	9
tD(GUC)Q	0
Q0065	8
Q0080	0
Q0160	37
Q0070	0
Q0142	0
Q0275	109
tR(ACG)Q2	0
tK(UUU)Q	0
Q0010	0
Q0255	6
tN(GUU)Q	0
Q0020	182
tE(UUC)Q	0
Q0140	7
Q0075	9
Q0250	96
Q0017	0
tC(GCA)Q	0
Q0144	0
tG(UCC)Q	0
Q0105	125
tT(UGU)Q1	0
tM(CAU)Q2	0
Q0285	0
Q0143	0
Q0055	536
Q0032	0
tY(GUA)Q	0
Q0115	3
Q0297	0
Q0130	147
tL(UAA)Q	0
tF(GAA)Q	0
Q0092	0
tW(UCA)Q	1
tT(UAG)Q2	0
tS(UGA)Q2	0
Q0110	6
Q0120	25
tH(GUG)Q	0
Q0050	590
tA(UGC)Q	0
Q0085	34
Q0182	3
tM(CAU)Q1	0
tS(GCU)Q1	0
tV(UAC)Q	0
tQ(UUG)Q	0
tR(UCU)Q1	0
Q0060	13
Q0045	59
tP(UGG)Q	0
tI(GAU)Q	0
Q0158	506
