Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IP1.bam
snR189	1262
YCR095C	16
YCR068W	4
YCL017C	142
YCL058C	13
YCL014W	42
YCL050C	239
YCR067C	46
YCR047C	48
YCR044C	60
YCR026C	14
YCR093W	193
YCR012W	14862
YCR075C	27
YCL043C	490
YCL025C	16
YCL067C	43
YCR023C	23
YCR010C	1
YCL056C	6
YCR081W	22
YCR018C-A	0
YCR030C	26
YCL027W	17
YCL051W	27
YCL038C	9
YCR027C	14
YCL001W-A	0
YCR016W	46
YCL054W	56
YCR105W	2
YCR024C-A	72
YCL020W	0
YCL019W	45
RUF22	0
YFL031C-A	13
YFL026W	2
YFR027W	1
YFR052W	171
YFL064C	0
YFL015C	1
YFL011W	0
YFR017C	2
YFL018C	251
YFL032W	0
YFR036W	4
YFR006W	98
YFR021W	28
tK(CUU)F	0
YFL034W	16
YFL012W-A	0
YFL024C	25
YFL013C	20
RUF23	0
YFL046W	17
YFR014C	28
YFL056C	11
YFL041W-A	0
YFR055W	165
YFR013W	37
YFR049W	20
YFL050C	9
YFR044C	397
YFR032C-B	1
YFR034W-A	1
tP(UGG)F	1
YFR009W	220
tA(AGC)F	0
YFL045C	740
YFL068W	2
YFR018C	24
YFR034C	11
YFR029W	8
YFL003C	2
YFR041C	35
YFL059W	5
YFL062W	25
YFR026C	1
YFL014W	133
YFL066C	9
YFL047W	38
YFR032C-A	406
YFR056C	0
RUF20	3
YFL044C	26
YFR011C	14
YFR022W	19
YFR047C	98
tF(GAA)F	0
YFL051C	0
YFL054C	11
YFR036W-A	4
YFR024C-A	118
YFR045W	13
YFR002W	91
YFL012W	0
YFL033C	23
YFL021W	12
YFL008W	43
YFL019C	0
YFR005C	45
YFL022C	344
YFL028C	46
YFL052W	1
YFR008W	8
YFL002C	72
YFL055W	6
YFL034C-B	21
YFR023W	1
YFR001W	55
YFL023W	21
YFL020C	1
tY(GUA)F2	0
YFL067W	0
YFR031C-A	2703
YFL010C	206
tN(GUU)F	0
YFL053W	0
YFR030W	69
YFR003C	11
YFL039C	3342
YFL029C	23
YFL030W	4
YFL058W	0
YFL016C	82
YFR040W	71
YFL041W	32
tS(GCU)F	1
tG(GCC)F1	0
YFL036W	61
YFR053C	33
YFL048C	115
YFL015W-A	0
YFR057W	0
YFR046C	10
YFL037W	580
YFL061W	0
YFL017C	30
YFR012W	0
YFL034C-A	74
YFR010W	142
YFL040W	0
YFR020W	13
YFR038W	58
YFR012W-A	1
YFL031W	914
YFL017W-A	32
YFL005W	152
YFR019W	29
YFL042C	20
YFR042W	14
YFR050C	233
YFR007W	10
YFL065C	1
YFL038C	304
YFR015C	13
tG(GCC)F2	3
YFR009W-A	0
YFL060C	3
YFR043C	11
YFL049W	35
YFR052C-A	2
RUF21	0
YFR028C	51
YFR010W-A	0
YFR051C	119
YFR016C	21
YFR032C	5
YFL001W	44
YFR037C	78
YFL013W-A	0
YFL063W	0
YFR025C	46
YFL025C	25
YFR054C	1
YFR033C	27
YFR031C	28
YFL021C-A	1
YFL010W-A	24
YFR039C	29
YFL027C	11
YFL007W	163
YFL004W	235
YFR048W	26
YFR035C	1
tY(GUA)F1	0
YFL009W	42
YFR004W	130
YFL002W-B	0
YFL002W-A	52
YAL037W	3
YAL016W	157
YAL003W	2523
YAL053W	44
YAL031W-A	0
YAL019W	57
YAL024C	24
YAL034W-A	3
YAL064W-B	1
YAL018C	0
YAL037C-A	0
YAL056C-A	1
tL(CAA)A	1
YAL048C	15
YAL025C	52
YAR064W	0
YAL031C	11
YAR075W	10
YAL063C-A	0
tP(UGG)A	2
tA(UGC)A	0
YAL023C	124
YAL062W	7
YAR061W	0
YAL026C	44
YAL014C	36
YAL034C-B	0
YAR035W	7
YAL010C	14
YAL042W	222
YAL038W	12524
YAR003W	21
YAL045C	0
YAR007C	63
YAL030W	15
YAR027W	25
YAL055W	6
YAL060W	57
YAL017W	68
YAR018C	17
YAL069W	0
YAL063C	1
YAL046C	24
YAR020C	1
snR18	63
YAR050W	2
YAL016C-B	0
YAR019C	13
YAR029W	2
YAR002W	55
YAL039C	37
YAR030C	1
YAR047C	0
YAL022C	57
YAL011W	13
YAL001C	35
YAL056W	27
YAL066W	0
YAL013W	16
YAL047W-A	0
YAL016C-A	1
YAL064W	0
YAR071W	13
YAR033W	11
YAR069C	0
YAR019W-A	2
YAR070C	0
YAL054C	5
YAL067C	3
YAL059W	47
YAL005C	2808
YAL068W-A	0
YAL035W	249
YAL008W	7
YAL020C	15
YAL032C	12
YAL015C	14
YAL028W	8
YAL042C-A	6
YAL065C	0
YAL009W	12
YAR014C	43
YAL037C-B	472
YAR053W	0
YAL036C	197
YAL059C-A	3
YAL002W	22
YAL021C	65
tS(AGA)A	1
YAL061W	3
YAR023C	0
YAL034C	6
YAL026C-A	0
YAR002C-A	171
YAL004W	67
YAR008W	22
YAL067W-A	0
YAL049C	73
YAR060C	0
YAL047C	9
YAL029C	126
YAR031W	10
YAL027W	15
YAR073W	37
YAL033W	36
YAR015W	126
YAL044W-A	5
YAL041W	41
YAL019W-A	6
YAR035C-A	0
YAL068C	0
YAR042W	31
YAL051W	28
YAL043C	22
YAR066W	0
YAL044C	132
YAR068W	1
YAL058W	27
YAL012W	330
YAL064C-A	0
YAR028W	24
HRA1	0
YAL007C	129
YAL040C	22
YAR010C	93
YAR009C	191
tD(GUC)Q	0
Q0065	100
Q0080	1
Q0160	426
Q0070	5
Q0142	0
Q0275	414
tR(ACG)Q2	0
tK(UUU)Q	0
Q0010	0
Q0255	38
tN(GUU)Q	0
Q0020	3158
tE(UUC)Q	1
Q0140	38
Q0075	55
Q0250	265
Q0017	0
tC(GCA)Q	0
Q0144	0
tG(UCC)Q	0
Q0105	481
tT(UGU)Q1	0
tM(CAU)Q2	0
Q0285	0
Q0143	0
Q0055	1665
Q0032	0
tY(GUA)Q	0
Q0115	8
Q0297	0
Q0130	698
tL(UAA)Q	0
tF(GAA)Q	0
Q0092	0
tW(UCA)Q	0
tT(UAG)Q2	0
tS(UGA)Q2	0
Q0110	36
Q0120	74
tH(GUG)Q	0
Q0050	3425
tA(UGC)Q	0
Q0085	405
Q0182	2
tM(CAU)Q1	0
tS(GCU)Q1	0
tV(UAC)Q	0
tQ(UUG)Q	0
tR(UCU)Q1	0
Q0060	39
Q0045	509
tP(UGG)Q	1
tI(GAU)Q	0
Q0158	14691
