Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IP2.bam
YCR096C	23
YCR028C-A	125
tN(GUU)C	0
YCL021W-A	9
YCL064C	152
YCR028C	20
YCR082W	46
YCL061C	10
YCL073C	2
YCR013C	91
YCR090C	64
YCR084C	49
YCR050C	0
YCR099C	1
YCL066W	23
snR189	521
YCR095C	19
YCR068W	1
YCL017C	83
YCL058C	11
YCL014W	51
YCL050C	169
YCR067C	58
YCR047C	8
YCR044C	27
YCR026C	16
YCR093W	201
YCR012W	6849
YCR075C	21
YCL043C	229
YCL025C	33
YCL067C	37
YCR023C	24
YCR010C	2
YCL056C	7
YCR081W	33
YCR018C-A	1
YCR030C	21
YCL027W	32
YCL051W	33
YCL038C	7
YCR027C	28
YCL001W-A	2
YCR016W	36
YCL054W	51
YCR105W	4
YCR024C-A	80
YCL020W	0
YCL019W	68
RUF22	0
YFL031C-A	1
YFL026W	6
YFR027W	3
YFR052W	203
YFL064C	5
YFL015C	0
YFL011W	0
YFR017C	2
YFL018C	165
YFL032W	1
YFR036W	9
YFR006W	69
YFR021W	20
tK(CUU)F	0
YFL034W	16
YFL012W-A	0
YFL024C	18
YFL013C	19
RUF23	0
YFL046W	8
YFR014C	18
YFL056C	7
YFL041W-A	2
YFR055W	67
YFR013W	33
YFR049W	33
YFL050C	9
YFR044C	306
YFR032C-B	0
YFR034W-A	0
tP(UGG)F	1
YFR009W	176
tA(AGC)F	0
YFL045C	656
YFL068W	0
YFR018C	9
YFR034C	12
YFR029W	7
YFL003C	5
YFR041C	14
YFL059W	2
YFL062W	13
YFR026C	1
YFL014W	30
YFL066C	5
YFL047W	25
YFR032C-A	323
YFR056C	1
RUF20	5
YFL044C	28
YFR011C	33
YFR022W	19
YFR047C	76
tF(GAA)F	0
YFL051C	0
YFL054C	2
YFR036W-A	1
YFR024C-A	66
YFR045W	13
YFR002W	63
YFL012W	1
YFL033C	32
YFL021W	12
YFL008W	53
YFL019C	0
YFR005C	38
YFL022C	293
YFL028C	28
YFL052W	1
YFR008W	6
YFL002C	53
YFL055W	2
YFL034C-B	14
YFR023W	0
YFR001W	39
YFL023W	12
YFL020C	1
tY(GUA)F2	0
YFL067W	0
YFR031C-A	3724
YFL010C	107
tN(GUU)F	0
YFL053W	0
YFR030W	59
YFR003C	16
YFL039C	2868
YFL029C	19
YFL030W	0
YFL058W	1
YFL016C	48
YFR040W	61
YFL041W	18
tS(GCU)F	0
tG(GCC)F1	0
YFL036W	53
YFR053C	18
YFL048C	40
YFL015W-A	0
YFR057W	0
YFR046C	7
YFL037W	388
YFL061W	4
YFL017C	17
YFR012W	0
YFL034C-A	83
YFR010W	98
YFL040W	0
YFR020W	12
YFR038W	54
YFR012W-A	0
YFL031W	669
YFL017W-A	14
YFL005W	133
YFR019W	34
YFL042C	16
YFR042W	6
YFR050C	158
YFR007W	11
YFL065C	1
YFL038C	237
YFR015C	16
tG(GCC)F2	1
YFR009W-A	0
YFL060C	4
YFR043C	7
YFL049W	25
YFR052C-A	1
RUF21	0
YFR028C	57
YFR010W-A	0
YFR051C	108
YFR016C	23
YFR032C	1
YFL001W	26
YFR037C	50
YFL013W-A	0
YFL063W	0
YFR025C	42
YFL025C	17
YFR054C	1
YFR033C	25
YFR031C	27
YFL021C-A	1
YFL010W-A	5
YFR039C	19
YFL027C	7
YFL007W	158
YFL004W	174
YFR048W	31
YFR035C	0
tY(GUA)F1	0
YFL009W	31
YFR004W	82
YFL002W-B	0
YFL002W-A	68
YAL037W	7
YAL016W	143
YAL003W	1927
YAL053W	33
YAL031W-A	0
YAL019W	73
YAL024C	19
YAL034W-A	2
YAL064W-B	1
YAL018C	0
YAL037C-A	0
YAL056C-A	1
tL(CAA)A	0
YAL048C	13
YAL025C	54
YAR064W	0
YAL031C	12
YAR075W	6
YAL063C-A	0
tP(UGG)A	0
tA(UGC)A	0
YAL023C	119
YAL062W	5
YAR061W	1
YAL026C	33
YAL014C	39
YAL034C-B	0
YAR035W	2
YAL010C	14
YAL042W	67
YAL038W	9661
YAR003W	28
YAL045C	0
YAR007C	53
YAL030W	14
YAR027W	14
YAL055W	3
YAL060W	22
YAL017W	58
YAR018C	10
YAL069W	0
YAL063C	2
YAL046C	18
YAR020C	0
snR18	31
YAR050W	4
YAL016C-B	0
YAR019C	13
YAR029W	3
YAR002W	50
YAL039C	14
YAR030C	1
YAR047C	0
YAL022C	29
YAL011W	8
YAL001C	28
YAL056W	22
YAL066W	0
YAL013W	14
YAL047W-A	1
YAL016C-A	1
YAL064W	0
YAR071W	9
YAR033W	7
YAR069C	0
YAR019W-A	1
YAR070C	0
YAL054C	6
YAL067C	2
YAL059W	47
YAL005C	1949
YAL068W-A	0
YAL035W	277
YAL008W	10
YAL020C	5
YAL032C	9
YAL015C	6
YAL028W	4
YAL042C-A	0
YAL065C	0
YAL009W	4
YAR014C	35
YAL037C-B	95
YAR053W	0
YAL036C	114
YAL059C-A	0
YAL002W	27
YAL021C	53
tS(AGA)A	0
YAL061W	2
YAR023C	3
YAL034C	10
YAL026C-A	0
YAR002C-A	141
YAL004W	9
YAR008W	14
YAL067W-A	0
YAL049C	64
YAR060C	0
YAL047C	5
YAL029C	102
YAR031W	7
YAL027W	6
YAR073W	34
YAL033W	29
YAR015W	96
YAL044W-A	21
YAL041W	38
YAL019W-A	0
YAR035C-A	0
YAL068C	0
YAR042W	36
YAL051W	27
YAL043C	35
YAR066W	0
YAL044C	104
YAR068W	1
YAL058W	13
YAL012W	355
YAL064C-A	0
YAR028W	8
HRA1	3
YAL007C	123
YAL040C	23
YAR010C	126
YAR009C	247
tD(GUC)Q	0
Q0065	76
Q0080	5
Q0160	331
Q0070	5
Q0142	1
Q0275	246
tR(ACG)Q2	0
tK(UUU)Q	1
Q0010	0
Q0255	23
tN(GUU)Q	0
Q0020	2481
tE(UUC)Q	0
Q0140	42
Q0075	30
Q0250	231
Q0017	0
tC(GCA)Q	0
Q0144	0
tG(UCC)Q	0
Q0105	380
tT(UGU)Q1	1
tM(CAU)Q2	0
Q0285	0
Q0143	2
Q0055	780
Q0032	3
tY(GUA)Q	0
Q0115	5
Q0297	0
Q0130	435
tL(UAA)Q	0
tF(GAA)Q	0
Q0092	0
tW(UCA)Q	0
tT(UAG)Q2	0
tS(UGA)Q2	0
Q0110	27
Q0120	48
tH(GUG)Q	0
Q0050	1701
tA(UGC)Q	0
Q0085	291
Q0182	13
tM(CAU)Q1	0
tS(GCU)Q1	0
tV(UAC)Q	0
tQ(UUG)Q	1
tR(UCU)Q1	0
Q0060	23
Q0045	351
tP(UGG)Q	4
tI(GAU)Q	0
Q0158	8446
