Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IP3.bam
YCL073C	0
YCR013C	348
YCR090C	65
YCR084C	94
YCR050C	1
YCR099C	5
YCL066W	39
snR189	1236
YCR095C	33
YCR068W	21
YCL017C	111
YCL058C	20
YCL014W	116
YCL050C	186
YCR067C	111
YCR047C	74
YCR044C	63
YCR026C	49
YCR093W	462
YCR012W	9162
YCR075C	24
YCL043C	496
YCL025C	91
YCL067C	43
YCR023C	49
YCR010C	2
YCL056C	10
YCR081W	67
YCR018C-A	0
YCR030C	47
YCL027W	37
YCL051W	31
YCL038C	20
YCR027C	20
YCL001W-A	2
YCR016W	50
YCL054W	141
YCR105W	2
YCR024C-A	124
YCL020W	0
YCL019W	202
RUF22	0
YFL031C-A	16
YFL026W	7
YFR027W	13
YFR052W	190
YFL064C	9
YFL015C	1
YFL011W	1
YFR017C	2
YFL018C	233
YFL032W	0
YFR036W	4
YFR006W	107
YFR021W	28
tK(CUU)F	0
YFL034W	48
YFL012W-A	4
YFL024C	41
YFL013C	35
RUF23	0
YFL046W	22
YFR014C	13
YFL056C	18
YFL041W-A	0
YFR055W	121
YFR013W	63
YFR049W	39
YFL050C	20
YFR044C	394
YFR032C-B	0
YFR034W-A	3
tP(UGG)F	1
YFR009W	288
tA(AGC)F	0
YFL045C	727
YFL068W	1
YFR018C	31
YFR034C	29
YFR029W	13
YFL003C	3
YFR041C	27
YFL059W	9
YFL062W	22
YFR026C	4
YFL014W	54
YFL066C	32
YFL047W	68
YFR032C-A	579
YFR056C	0
RUF20	6
YFL044C	41
YFR011C	24
YFR022W	25
YFR047C	115
tF(GAA)F	1
YFL051C	1
YFL054C	9
YFR036W-A	3
YFR024C-A	117
YFR045W	6
YFR002W	128
YFL012W	2
YFL033C	59
YFL021W	19
YFL008W	90
YFL019C	0
YFR005C	44
YFL022C	289
YFL028C	46
YFL052W	5
YFR008W	10
YFL002C	76
YFL055W	6
YFL034C-B	23
YFR023W	1
YFR001W	71
YFL023W	43
YFL020C	1
tY(GUA)F2	0
YFL067W	2
YFR031C-A	4692
YFL010C	165
tN(GUU)F	0
YFL053W	0
YFR030W	85
YFR003C	29
YFL039C	2609
YFL029C	35
YFL030W	6
YFL058W	0
YFL016C	81
YFR040W	105
YFL041W	64
tS(GCU)F	2
tG(GCC)F1	0
YFL036W	108
YFR053C	26
YFL048C	88
YFL015W-A	0
YFR057W	0
YFR046C	19
YFL037W	541
YFL061W	2
YFL017C	44
YFR012W	0
YFL034C-A	107
YFR010W	133
YFL040W	0
YFR020W	20
YFR038W	53
YFR012W-A	0
YFL031W	936
YFL017W-A	27
YFL005W	205
YFR019W	76
YFL042C	28
YFR042W	16
YFR050C	255
YFR007W	15
YFL065C	5
YFL038C	362
YFR015C	55
tG(GCC)F2	0
YFR009W-A	0
YFL060C	5
YFR043C	12
YFL049W	23
YFR052C-A	2
RUF21	0
YFR028C	69
YFR010W-A	0
YFR051C	165
YFR016C	55
YFR032C	5
YFL001W	32
YFR037C	127
YFL013W-A	3
YFL063W	1
YFR025C	67
YFL025C	58
YFR054C	0
YFR033C	38
YFR031C	50
YFL021C-A	4
YFL010W-A	17
YFR039C	34
YFL027C	12
YFL007W	383
YFL004W	268
YFR048W	42
YFR035C	2
tY(GUA)F1	0
YFL009W	64
YFR004W	138
YFL002W-B	0
YFL002W-A	258
YAL037W	4
YAL016W	186
YAL003W	2480
YAL053W	68
YAL031W-A	0
YAL019W	121
YAL024C	51
YAL034W-A	7
YAL064W-B	6
YAL018C	0
YAL037C-A	0
YAL056C-A	0
tL(CAA)A	0
YAL048C	20
YAL025C	73
YAR064W	0
YAL031C	29
YAR075W	4
YAL063C-A	2
tP(UGG)A	4
tA(UGC)A	0
YAL023C	462
YAL062W	5
YAR061W	1
YAL026C	177
YAL014C	54
YAL034C-B	0
YAR035W	2
YAL010C	5
YAL042W	255
YAL038W	8620
YAR003W	38
YAL045C	3
YAR007C	72
YAL030W	31
YAR027W	20
YAL055W	9
YAL060W	42
YAL017W	117
YAR018C	27
YAL069W	0
YAL063C	1
YAL046C	21
YAR020C	1
snR18	60
YAR050W	8
YAL016C-B	0
YAR019C	15
YAR029W	3
YAR002W	68
YAL039C	27
YAR030C	1
YAR047C	1
YAL022C	62
YAL011W	23
YAL001C	74
YAL056W	68
YAL066W	1
YAL013W	11
YAL047W-A	1
YAL016C-A	3
YAL064W	0
YAR071W	9
YAR033W	6
YAR069C	0
YAR019W-A	2
YAR070C	0
YAL054C	4
YAL067C	2
YAL059W	70
YAL005C	2424
YAL068W-A	0
YAL035W	602
YAL008W	22
YAL020C	33
YAL032C	10
YAL015C	19
YAL028W	11
YAL042C-A	9
YAL065C	2
YAL009W	15
YAR014C	69
YAL037C-B	305
YAR053W	1
YAL036C	161
YAL059C-A	3
YAL002W	65
YAL021C	132
tS(AGA)A	0
YAL061W	7
YAR023C	2
YAL034C	13
YAL026C-A	3
YAR002C-A	196
YAL004W	41
YAR008W	16
YAL067W-A	0
YAL049C	81
YAR060C	0
YAL047C	15
YAL029C	268
YAR031W	10
YAL027W	16
YAR073W	44
YAL033W	30
YAR015W	137
YAL044W-A	19
YAL041W	73
YAL019W-A	2
YAR035C-A	0
YAL068C	0
YAR042W	88
YAL051W	53
YAL043C	60
YAR066W	4
YAL044C	191
YAR068W	0
YAL058W	35
YAL012W	230
YAL064C-A	1
YAR028W	22
HRA1	0
YAL007C	156
YAL040C	38
YAR010C	317
YAR009C	830
tD(GUC)Q	0
Q0065	114
Q0080	1
Q0160	411
Q0070	10
Q0142	0
Q0275	478
tR(ACG)Q2	0
tK(UUU)Q	1
Q0010	0
Q0255	35
tN(GUU)Q	0
Q0020	3695
tE(UUC)Q	1
Q0140	40
Q0075	52
Q0250	329
Q0017	0
tC(GCA)Q	0
Q0144	0
tG(UCC)Q	0
Q0105	419
tT(UGU)Q1	2
tM(CAU)Q2	0
Q0285	0
Q0143	0
Q0055	2643
Q0032	0
tY(GUA)Q	0
Q0115	9
Q0297	0
Q0130	670
tL(UAA)Q	0
tF(GAA)Q	0
Q0092	0
tW(UCA)Q	0
tT(UAG)Q2	0
tS(UGA)Q2	5
Q0110	45
Q0120	85
tH(GUG)Q	0
Q0050	4486
tA(UGC)Q	0
Q0085	338
Q0182	3
tM(CAU)Q1	0
tS(GCU)Q1	1
tV(UAC)Q	0
tQ(UUG)Q	0
tR(UCU)Q1	1
Q0060	79
Q0045	563
tP(UGG)Q	1
tI(GAU)Q	0
Q0158	11283
